brand,tier,rating,compound,text,date
コスメデコルテ,Prestige,4,0.0,"容量・税込価格：200ml(付けかえ用)・5,280円 / 200ml・5,830円",発売日：2022/10/16 (2024/3/16追加発売)
コスメデコルテ,Prestige,6,0.6667,"容量・税込価格：30mL・19,800円 / 60mL(付けかえ用)・32,450円 / 60mL・33,000円",発売日：2026/1/16
コスメデコルテ,Prestige,6,0.6667,"容量・税込価格：30mL・19,800円 / 60mL(付けかえ用)・32,450円 / 60mL・33,000円",発売日：2026/1/16
コスメデコルテ,Prestige,6,0.6667,ちいちゃいコンシーラーにはこれを一個忍ばせとけば化粧直しもやりやすくて良い！この後ろのスポンジが神。これのおかげで涙袋も綺麗にムラなくぼかせるわ、小鼻もヨレずにカバーできて助かってます。廃番しないでね,発売日：2022/4/16
コスメデコルテ,Prestige,6,0.6667,ちいちゃいコンシーラーにはこれを一個忍ばせとけば化粧直しもやりやすくて良い！この後ろのスポンジが神。これのおかげで涙袋も綺麗にムラなくぼかせるわ、小鼻もヨレずにカバーできて助かってます。廃番しないでね,発売日：2022/4/16
コスメデコルテ,Prestige,6,0.6667,"容量・税込価格：15mL・3,300円 / 75mL・9,350円",発売日：2026/2/16
コスメデコルテ,Prestige,6,0.6667,"容量・税込価格：15mL・3,300円 / 75mL・9,350円",発売日：2026/2/16
コスメデコルテ,Prestige,6,0.6667,発色が良く、ラメが上品で使いやすいです。一色でもグラデーションのような使い方もできるので嬉しいです！,発売日：2023/7/16 (2024/7/16追加発売)
コスメデコルテ,Prestige,6,0.6667,発色が良く、ラメが上品で使いやすいです。一色でもグラデーションのような使い方もできるので嬉しいです！,発売日：2023/7/16 (2024/7/16追加発売)
コスメデコルテ,Prestige,7,1.0,朝洗顔として使用しています。肌がつるつるになり毛穴も目立ちにくくなりました。肌に刺激なく毛穴ケアができ肌がクリアになるような気がします。このまま使い続けたいと思います。,発売日：2025/5/16
コスメデコルテ,Prestige,7,1.0,朝洗顔として使用しています。肌がつるつるになり毛穴も目立ちにくくなりました。肌に刺激なく毛穴ケアができ肌がクリアになるような気がします。このまま使い続けたいと思います。,発売日：2025/5/16
コスメデコルテ,Prestige,7,1.0,"容量・税込価格：200ml(付けかえ用)・5,280円 / 200ml・5,830円",発売日：2022/10/16 (2024/3/16追加発売)
コスメデコルテ,Prestige,7,1.0,"容量・税込価格：200ml(付けかえ用)・5,280円 / 200ml・5,830円",発売日：2022/10/16 (2024/3/16追加発売)
コスメデコルテ,Prestige,4,0.0,使い心地が良いです。お値段はしますが長く使えそうなので満足です。,発売日：2021/7/1
コスメデコルテ,Prestige,4,0.0,使い心地が良いです。お値段はしますが長く使えそうなので満足です。,発売日：2021/7/1
コスメデコルテ,Prestige,6,0.6667,"容量・税込価格：5g・7,700円 / -・605円 / -・715円",発売日：2025/7/16 (2026/1/16追加発売)
コスメデコルテ,Prestige,6,0.6667,"容量・税込価格：5g・7,700円 / -・605円 / -・715円",発売日：2025/7/16 (2026/1/16追加発売)
コスメデコルテ,Prestige,5,0.3333,"容量・税込価格：30mL・19,800円 / 60mL(付けかえ用)・32,450円 / 60mL・33,000円",発売日：2026/1/16
コスメデコルテ,Prestige,5,0.3333,"容量・税込価格：30mL・19,800円 / 60mL(付けかえ用)・32,450円 / 60mL・33,000円",発売日：2026/1/16
コスメデコルテ,Prestige,4,0.0,"容量・税込価格：16g・6,270円 / 20g・6,270円",発売日：2024/1/16
コスメデコルテ,Prestige,4,0.0,"容量・税込価格：16g・6,270円 / 20g・6,270円",発売日：2024/1/16
コスメデコルテ,Prestige,5,0.3333,"容量・税込価格：15ml・3,740円 / 50ml・9,350円",発売日：2021/11/16
コスメデコルテ,Prestige,5,0.3333,"容量・税込価格：15ml・3,740円 / 50ml・9,350円",発売日：2021/11/16
コスメデコルテ,Prestige,6,0.6667,"容量・税込価格：5g・7,700円 / -・605円 / -・715円",発売日：2025/7/16 (2026/1/16追加発売)
コスメデコルテ,Prestige,6,0.6667,"容量・税込価格：5g・7,700円 / -・605円 / -・715円",発売日：2025/7/16 (2026/1/16追加発売)
コスメデコルテ,Prestige,5,0.3333,めちゃくちゃいいです！！こちらの商品の存在は知っていたけどなかなかデパコスには手が伸びずドラコスの下地で済ませていました。使ってみてなんでもっと早く使わなかったのかと後悔しました　笑今まで使っていた下地とは比べ物にならないくらい仕上がりが綺麗で感動です。みずみずしく伸びがいいです。毛穴が目立たなくなり乾燥もしないので◎毛穴落ち、白浮きもしなかったので使いやすいです。香りはローズの様な香りで気分が上がりますが、香りに敏感なので個人的にはもう少し香りが弱いほうが好きです。ファンデとの相性もいいようでピタッとフィックスしてくれます。薄っすら肝斑や色斑はしっかりカバーしてくれるので私はこれ一つでも大丈夫そうでした。今回ベージュを購入したのですが別なお色も購入したいです。,発売日：2026/2/16
コスメデコルテ,Prestige,5,0.3333,めちゃくちゃいいです！！こちらの商品の存在は知っていたけどなかなかデパコスには手が伸びずドラコスの下地で済ませていました。使ってみてなんでもっと早く使わなかったのかと後悔しました　笑今まで使っていた下地とは比べ物にならないくらい仕上がりが綺麗で感動です。みずみずしく伸びがいいです。毛穴が目立たなくなり乾燥もしないので◎毛穴落ち、白浮きもしなかったので使いやすいです。香りはローズの様な香りで気分が上がりますが、香りに敏感なので個人的にはもう少し香りが弱いほうが好きです。ファンデとの相性もいいようでピタッとフィックスしてくれます。薄っすら肝斑や色斑はしっかりカバーしてくれるので私はこれ一つでも大丈夫そうでした。今回ベージュを購入したのですが別なお色も購入したいです。,発売日：2026/2/16
コスメデコルテ,Prestige,6,0.6667,セラムと一緒に使ってます！乾燥する季節は特に重宝してますしっかり朝まで保湿してくれます,発売日：2022/9/16
コスメデコルテ,Prestige,6,0.6667,セラムと一緒に使ってます！乾燥する季節は特に重宝してますしっかり朝まで保湿してくれます,発売日：2022/9/16
雪肌精,Prestige,4,0.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,7,1.0,"容量・税込価格：20g・594円 / 130g・2,530円 (編集部調べ)",発売日：2025/3/16
雪肌精,Prestige,7,1.0,"容量・税込価格：20g・594円 / 130g・2,530円 (編集部調べ)",発売日：2025/3/16
雪肌精,Prestige,5,0.3333,"容量・税込価格：20g・594円 / 130g・2,530円 (編集部調べ)",発売日：2025/3/16
雪肌精,Prestige,5,0.3333,"容量・税込価格：20g・594円 / 130g・2,530円 (編集部調べ)",発売日：2025/3/16
雪肌精,Prestige,5,0.3333,急遽の宿泊で、色々な工程が１つで完結するものが良くて取り急ぎで買ったけど、期待以上に伸びも肌馴染みも良くて、仕上がりも肌が綺麗な人、って感じに仕上がるからそのまま好きになっちゃいました。気合い入れなくていい日はこれで良いと思います。面倒くさがりの私にはとても助かるアイテムでした。,発売日：2013/4/16
雪肌精,Prestige,5,0.3333,急遽の宿泊で、色々な工程が１つで完結するものが良くて取り急ぎで買ったけど、期待以上に伸びも肌馴染みも良くて、仕上がりも肌が綺麗な人、って感じに仕上がるからそのまま好きになっちゃいました。気合い入れなくていい日はこれで良いと思います。面倒くさがりの私にはとても助かるアイテムでした。,発売日：2013/4/16
雪肌精,Prestige,6,0.6667,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：12g・924円 / 80g・4,400円 / 80g・4,950円 (編集部調べ)",発売日：2025/7/1
雪肌精,Prestige,5,0.3333,"容量・税込価格：12g・924円 / 80g・4,400円 / 80g・4,950円 (編集部調べ)",発売日：2025/7/1
雪肌精,Prestige,6,0.6667,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,3,-0.3333,保湿できるが、メイクの前にのせると、粒が出来やすいと思いました。顔より、首や手元につけるといいと思いました,発売日：2026/2/16
雪肌精,Prestige,3,-0.3333,保湿できるが、メイクの前にのせると、粒が出来やすいと思いました。顔より、首や手元につけるといいと思いました,発売日：2026/2/16
雪肌精,Prestige,3,-0.3333,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 (編集部調べ)",発売日：2015/10/16 (2025/7/1追加発売)
雪肌精,Prestige,3,-0.3333,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 (編集部調べ)",発売日：2015/10/16 (2025/7/1追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：20g・594円 / 130g・2,530円 (編集部調べ)",発売日：2025/3/16
雪肌精,Prestige,4,0.0,"容量・税込価格：20g・594円 / 130g・2,530円 (編集部調べ)",発売日：2025/3/16
雪肌精,Prestige,6,0.6667,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：35mL・880円 / 80ml・1,540円 (編集部調べ)",発売日：2023/1/16 (2025/1/16追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：35mL・880円 / 80ml・1,540円 (編集部調べ)",発売日：2023/1/16 (2025/1/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：20mL(トライアルサイズ)・693円 / 120mL(つめかえ用レフィル)・3,740円 / 140mL・4,510円 (編集部調べ)",発売日：2024/7/1 (2025/11/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：20mL(トライアルサイズ)・693円 / 120mL(つめかえ用レフィル)・3,740円 / 140mL・4,510円 (編集部調べ)",発売日：2024/7/1 (2025/11/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,7,1.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,7,1.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,7,1.0,"容量・税込価格：20g・594円 / 130g・2,530円 (編集部調べ)",発売日：2025/3/16
雪肌精,Prestige,7,1.0,"容量・税込価格：20g・594円 / 130g・2,530円 (編集部調べ)",発売日：2025/3/16
雪肌精,Prestige,4,0.0,"容量・税込価格：35mL・880円 / 80ml・1,540円 (編集部調べ)",発売日：2023/1/16 (2025/1/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：35mL・880円 / 80ml・1,540円 (編集部調べ)",発売日：2023/1/16 (2025/1/16追加発売)
雪肌精,Prestige,3,-0.3333,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,3,-0.3333,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：90ml・2,640円 / 120ml(詰替え用)・3,190円 / 140ml・3,960円 (編集部調べ)",発売日：2022/3/16
雪肌精,Prestige,4,0.0,"容量・税込価格：90ml・2,640円 / 120ml(詰替え用)・3,190円 / 140ml・3,960円 (編集部調べ)",発売日：2022/3/16
雪肌精,Prestige,5,0.3333,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：20g・594円 / 130g・2,530円 (編集部調べ)",発売日：2025/3/16
雪肌精,Prestige,6,0.6667,"容量・税込価格：20g・594円 / 130g・2,530円 (編集部調べ)",発売日：2025/3/16
雪肌精,Prestige,7,1.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,7,1.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,4,0.0,お店の人にすすめられて購入スキンケア後塗るとすっぴんでも◎になるとまだ実証中ですが毛穴は隠れてるかなと思います,発売日：2025/9/16
雪肌精,Prestige,4,0.0,お店の人にすすめられて購入スキンケア後塗るとすっぴんでも◎になるとまだ実証中ですが毛穴は隠れてるかなと思います,発売日：2025/9/16
雪肌精,Prestige,4,0.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,7,1.0,"容量・税込価格：20mL(トライアルサイズ)・693円 / 120mL(つめかえ用レフィル)・3,740円 / 140mL・4,510円 (編集部調べ)",発売日：2024/7/1 (2025/11/16追加発売)
雪肌精,Prestige,7,1.0,"容量・税込価格：20mL(トライアルサイズ)・693円 / 120mL(つめかえ用レフィル)・3,740円 / 140mL・4,510円 (編集部調べ)",発売日：2024/7/1 (2025/11/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：35mL・880円 / 80ml・1,540円 (編集部調べ)",発売日：2023/1/16 (2025/1/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：35mL・880円 / 80ml・1,540円 (編集部調べ)",発売日：2023/1/16 (2025/1/16追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,4,0.0,"容量・税込価格：12g・924円 / 80g・4,400円 / 80g・4,950円 (編集部調べ)",発売日：2025/7/1
雪肌精,Prestige,4,0.0,"容量・税込価格：12g・924円 / 80g・4,400円 / 80g・4,950円 (編集部調べ)",発売日：2025/7/1
雪肌精,Prestige,7,1.0,ストﾂク購入です！フカフカの泡で、弾力ある泡を洗顔ネットで、簡単に作れて、肌に優しい洗い上がりはさっぱり。香り漂う至福のバスタイム。,発売日：2016/7/1
雪肌精,Prestige,7,1.0,ストﾂク購入です！フカフカの泡で、弾力ある泡を洗顔ネットで、簡単に作れて、肌に優しい洗い上がりはさっぱり。香り漂う至福のバスタイム。,発売日：2016/7/1
雪肌精,Prestige,5,0.3333,"容量・税込価格：20mL(トライアルサイズ)・693円 / 120mL(つめかえ用レフィル)・3,740円 / 140mL・4,510円 (編集部調べ)",発売日：2024/7/1 (2025/11/16追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：20mL(トライアルサイズ)・693円 / 120mL(つめかえ用レフィル)・3,740円 / 140mL・4,510円 (編集部調べ)",発売日：2024/7/1 (2025/11/16追加発売)
雪肌精,Prestige,5,0.3333,ホテルにパウチがあったのを使ったら 化粧水と乳液だけで朝まで肌がしっとりあんなに乾燥してる部屋のなのに？と持っていったセットを使わず 滞在中ずっとこれだけにして なんともないどころか調子がいい！変わった香りだなとは思ったけど 普段漢方薬飲んでるので受け入れのハードルが低い戻ってから現品購入使用継続中でもこれもう終売なんでしょ？かといって大量に買い置きするほどでもないかも…？,発売日：2018/10/1
雪肌精,Prestige,5,0.3333,ホテルにパウチがあったのを使ったら 化粧水と乳液だけで朝まで肌がしっとりあんなに乾燥してる部屋のなのに？と持っていったセットを使わず 滞在中ずっとこれだけにして なんともないどころか調子がいい！変わった香りだなとは思ったけど 普段漢方薬飲んでるので受け入れのハードルが低い戻ってから現品購入使用継続中でもこれもう終売なんでしょ？かといって大量に買い置きするほどでもないかも…？,発売日：2018/10/1
雪肌精,Prestige,5,0.3333,ホテルにパウチがあったのを使ったら 化粧水と乳液だけで朝まで肌がしっとりあんなに乾燥してる部屋のなのに？と持っていったセットを使わず 滞在中ずっとこれだけにして なんともないどころか調子がいい！水っぽいテクスチャだけど浸透させるとすごく潤ってる変わった香りだなとは思ったけど 普段漢方薬飲んでるので受け入れのハードルが低い戻ってから現品購入使用継続中でもこれもう終売なんでしょ？かといって大量に買い置きするほどでもないかも…？,発売日：2018/10/1
雪肌精,Prestige,5,0.3333,ホテルにパウチがあったのを使ったら 化粧水と乳液だけで朝まで肌がしっとりあんなに乾燥してる部屋のなのに？と持っていったセットを使わず 滞在中ずっとこれだけにして なんともないどころか調子がいい！水っぽいテクスチャだけど浸透させるとすごく潤ってる変わった香りだなとは思ったけど 普段漢方薬飲んでるので受け入れのハードルが低い戻ってから現品購入使用継続中でもこれもう終売なんでしょ？かといって大量に買い置きするほどでもないかも…？,発売日：2018/10/1
雪肌精,Prestige,5,0.3333,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,5,0.3333,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,5,0.3333,ジェルっぽい感じ。伸びも良くてスルスル塗れる。ベタベタしないから、すぐスマホやら触れる。香りは結構強めなので、苦手な方は要注意！香りが控えめな方が良い方は、リサージのハンドセラムがオススメです！こちらより少し高いけど、使いやすいです。,発売日：2023/9/16
雪肌精,Prestige,5,0.3333,ジェルっぽい感じ。伸びも良くてスルスル塗れる。ベタベタしないから、すぐスマホやら触れる。香りは結構強めなので、苦手な方は要注意！香りが控えめな方が良い方は、リサージのハンドセラムがオススメです！こちらより少し高いけど、使いやすいです。,発売日：2023/9/16
雪肌精,Prestige,6,0.6667,"容量・税込価格：12g・924円 / 80g・4,400円 / 80g・4,950円 (編集部調べ)",発売日：2025/7/1
雪肌精,Prestige,6,0.6667,"容量・税込価格：12g・924円 / 80g・4,400円 / 80g・4,950円 (編集部調べ)",発売日：2025/7/1
雪肌精,Prestige,6,0.6667,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,6,0.6667,"容量・税込価格：30ml・638円 / 200ml・4,180円 / 310ml・5,390円 / 350ml・6,380円 (編集部調べ)",発売日：2024/3/1 (2024/5/16追加発売)
雪肌精,Prestige,3,-0.3333,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
雪肌精,Prestige,3,-0.3333,"容量・税込価格：200ml・5,500円 / 360ml・8,250円 / 500mL・9,900円 / 500ml・9,900円 (編集部調べ)",発売日：1993/5/16 (2025/7/1追加発売)
ダーマロジカ,Prestige,5,0.3333,"容量・税込価格：4g・- / 13g・2,750円 / 40g・6,600円 / 74g・8,030円 / 74g・9,350円",発売日：2001/11/1 (2024/11/1追加発売)
ダーマロジカ,Prestige,5,0.3333,"容量・税込価格：4g・- / 13g・2,750円 / 40g・6,600円 / 74g・8,030円 / 74g・9,350円",発売日：2001/11/1 (2024/11/1追加発売)
ダーマロジカ,Prestige,7,1.0,"容量・税込価格：4g・- / 13g・2,750円 / 40g・6,600円 / 74g・8,030円 / 74g・9,350円",発売日：2001/11/1 (2024/11/1追加発売)
ダーマロジカ,Prestige,7,1.0,"容量・税込価格：4g・- / 13g・2,750円 / 40g・6,600円 / 74g・8,030円 / 74g・9,350円",発売日：2001/11/1 (2024/11/1追加発売)
ダーマロジカ,Prestige,5,0.3333,"容量・税込価格：4g・- / 13g・2,750円 / 40g・6,600円 / 74g・8,030円 / 74g・9,350円",発売日：2001/11/1 (2024/11/1追加発売)
ダーマロジカ,Prestige,5,0.3333,"容量・税込価格：4g・- / 13g・2,750円 / 40g・6,600円 / 74g・8,030円 / 74g・9,350円",発売日：2001/11/1 (2024/11/1追加発売)
ダーマロジカ,Prestige,5,0.3333,"容量・税込価格：4g・- / 13g・2,750円 / 40g・6,600円 / 74g・8,030円 / 74g・9,350円",発売日：2001/11/1 (2024/11/1追加発売)
ダーマロジカ,Prestige,5,0.3333,"容量・税込価格：4g・- / 13g・2,750円 / 40g・6,600円 / 74g・8,030円 / 74g・9,350円",発売日：2001/11/1 (2024/11/1追加発売)
ダーマロジカ,Prestige,3,-0.3333,"容量・税込価格：4g・- / 13g・2,750円 / 40g・6,600円 / 74g・8,030円 / 74g・9,350円",発売日：2001/11/1 (2024/11/1追加発売)
ダーマロジカ,Prestige,3,-0.3333,"容量・税込価格：4g・- / 13g・2,750円 / 40g・6,600円 / 74g・8,030円 / 74g・9,350円",発売日：2001/11/1 (2024/11/1追加発売)
